2023-06-22 00:00:00 331020 226809 240228 296347 330856 132035 356174 402233 468032 390491 237410 475219 132418 388717 296276 477145 162214 379763 100182 446901 188010 247029 444998 389907 277766 327245 322264 180673 261472 370671 135500 414329 379008 479427 395646 413675 453754 311343 296592 101181 358320 118439 361268 376577 403246 371765 109854 374453 318562 477021 188920 394109 346378 375847 217406 201745 494704 299713 264732 251251 393120 291689 234688 221647 265626 180005 443414 116743 453682 308171 248380 302899 282118 297107 171326 352065 138154 102353 103042 232111 429750 489539 139018 317067 413516 147905 308674 204083 397982 256411 163410 441029 299648 254497 198676 217755 163394 373253 206002 280611
2023-06-22 00:10:00 331030 226799 240238 296337 330866 132025 356184 402223 468042 390481 237420 475209 132428 388707 296286 477135 162224 379753 100192 446891 188020 247019 445008 389897 277776 327235 322274 180663 261482 370661 135510 414319 379018 479417 395656 413665 453764 311333 296602 101171 358330 118429 361278 376567 403256 371755 109864 374443 318572 477011 188930 394099 346388 375837 217416 201735 494714 299703 264742 251241 393130 291679 234698 221637 265636 179995 443424 116733 453692 308161 248390 302889 282128 297097 171336 352055 138164 102343 103052 232101 429760 489529 139028 317057 413526 147895 308684 204073 397992 256401 163420 441019 299658 254487 198686 217745 163404 373243 206012 280601
2023-06-22 00:20:00 331040 226789 240248 296327 330876 132015 356194 402213 468052 390471 237430 475199 132438 388697 296296 477125 162234 379743 100202 446881 188030 247009 445018 389887 277786 327225 322284 180653 261492 370651 135520 414309 379028 479407 395666 413655 453774 311323 296612 101161 358340 118419 361288 376557 403266 371745 109874 374433 318582 477001 188940 394089 346398 375827 217426 201725 494724 299693 264752 251231 393140 291669 234708 221627 265646 179985 443434 116723 453702 308151 248400 302879 282138 297087 171346 352045 138174 102333 103062 232091 429770 489519 139038 317047 413536 147885 308694 204063 398002 256391 163430 441009 299668 254477 198696 217735 163414 373233 206022 280591
2023-06-22 00:30:00 331050 226779 240258 296317 330886 132005 356204 402203 468062 390461 237440 475189 132448 388687 296306 477115 162244 379733 100212 446871 188040 246999 445028 389877 277796 327215 322294 180643 261502 370641 135530 414299 379038 479397 395676 413645 453784 311313 296622 101151 358350 118409 361298 376547 403276 371735 109884 374423 318592 476991 188950 394079 346408 375817 217436 201715 494734 299683 264762 251221 393150 291659 234718 221617 265656 179975 443444 116713 453712 308141 248410 302869 282148 297077 171356 352035 138184 102323 103072 232081 429780 489509 139048 317037 413546 147875 308704 204053 398012 256381 163440 440999 299678 254467 198706 217725 163424 373223 206032 280581
2023-06-22 00:40:00 331060 226769 240268 296307 330896 131995 356214 402193 468072 390451 237450 475179 132458 388677 296316 477105 162254 379723 100222 446861 188050 246989 445038 389867 277806 327205 322304 180633 261512 370631 135540 414289 379048 479387 395686 413635 453794 311303 296632 101141 358360 118399 361308 376537 403286 371725 109894 374413 318602 476981 188960 394069 346418 375807 217446 201705 494744 299673 264772 251211 393160 291649 234728 221607 265666 179965 443454 116703 453722 308131 248420 302859 282158 297067 171366 352025 138194 102313 103082 232071 429790 489499 139058 317027 413556 147865 308714 204043 398022 256371 163450 440989 299688 254457 198716 217715 163434 373213 206042 280571
2023-06-22 00:50:00 331070 226759 240278 296297 330906 131985 356224 402183 468082 390441 237460 475169 132468 388667 296326 477095 162264 379713 100232 446851 188060 246979 445048 389857 277816 327195 322314 180623 261522 370621 135550 414279 379058 479377 395696 413625 453804 311293 296642 101131 358370 118389 361318 376527 403296 371715 109904 374403 318612 476971 188970 394059 346428 375797 217456 201695 494754 299663 264782 251201 393170 291639 234738 221597 265676 179955 443464 116693 453732 308121 248430 302849 282168 297057 171376 352015 138204 102303 103092 232061 429800 489489 139068 317017 413566 147855 308724 204033 398032 256361 163460 440979 299698 254447 198726 217705 163444 373203 206052 280561
2023-06-22 01:00:00 331080 226749 240288 296287 330916 131975 356234 402173 468092 390431 237470 475159 132478 388657 296336 477085 162274 379703 100242 446841 188070 246969 445058 389847 277826 327185 322324 180613 261532 370611 135560 414269 379068 479367 395706 413615 453814 311283 296652 101121 358380 118379 361328 376517 403306 371705 109914 374393 318622 476961 188980 394049 346438 375787 217466 201685 494764 299653 264792 251191 393180 291629 234748 221587 265686 179945 443474 116683 453742 308111 248440 302839 282178 297047 171386 352005 138214 102293 103102 232051 429810 489479 139078 317007 413576 147845 308734 204023 398042 256351 163470 440969 299708 254437 198736 217695 163454 373193 206062 280551
2023-06-22 01:10:00 331090 226739 240298 296277 330926 131965 356244 402163 468102 390421 237480 475149 132488 388647 296346 477075 162284 379693 100252 446831 188080 246959 445068 389837 277836 327175 322334 180603 261542 370601 135570 414259 379078 479357 395716 413605 453824 311273 296662 101111 358390 118369 361338 376507 403316 371695 109924 374383 318632 476951 188990 394039 346448 375777 217476 201675 494774 299643 264802 251181 393190 291619 234758 221577 265696 179935 443484 116673 453752 308101 248450 302829 282188 297037 171396 351995 138224 102283 103112 232041 429820 489469 139088 316997 413586 147835 308744 204013 398052 256341 163480 440959 299718 254427 198746 217685 163464 373183 206072 280541
2023-06-22 01:20:00 331100 226729 240308 296267 330936 131955 356254 402153 468112 390411 237490 475139 132498 388637 296356 477065 162294 379683 100262 446821 188090 246949 445078 389827 277846 327165 322344 180593 261552 370591 135580 414249 379088 479347 395726 413595 453834 311263 296672 101101 358400 118359 361348 376497 403326 371685 109934 374373 318642 476941 189000 394029 346458 375767 217486 201665 494784 299633 264812 251171 393200 291609 234768 221567 265706 179925 443494 116663 453762 308091 248460 302819 282198 297027 171406 351985 138234 102273 103122 232031 429830 489459 139098 316987 413596 147825 308754 204003 398062 256331 163490 440949 299728 254417 198756 217675 163474 373173 206082 280531
2023-06-22 01:30:00 331110 226719 240318 296257 330946 131945 356264 402143 468122 390401 237500 475129 132508 388627 296366 477055 162304 379673 100272 446811 188100 246939 445088 389817 277856 327155 322354 180583 261562 370581 135590 414239 379098 479337 395736 413585 453844 311253 296682 101091 358410 118349 361358 376487 403336 371675 109944 374363 318652 476931 189010 394019 346468 375757 217496 201655 494794 299623 264822 251161 393210 291599 234778 221557 265716 179915 443504 116653 453772 308081 248470 302809 282208 297017 171416 351975 138244 102263 103132 232021 429840 489449 139108 316977 413606 147815 308764 203993 398072 256321 163500 440939 299738 254407 198766 217665 163484 373163 206092 280521
