2023-10-08 00:00:00 302880 393239 154048 271207 396186 459665 319834 463583 112062 421591 129640 496889 261198 415207 406986 247055 352504 440703 412802 328001 345100 278909 295058 454207 322316 113775 492924 139483 162722 355591 390560 337019 192358 371897 369416 426025 295754 272423 317252 464011 403400 425839 160798 340567 203456 475935 401804 473173 103512 146781 235850 112369 445508 429067 328666 183495 481984 159533 316302 410371 124080 246169 288758 406887 368696 348595 419164 161703 266922 332221 126520 398169 163538 156127 300006 302195 433324 123053 328812 293941 160640 151739 466578 237097 170866 407545 391594 482763 259102 111231 309460 161939 141298 345937 195446 410485 152264 463593 140762 301901
2023-10-08 00:10:00 302890 393229 154058 271197 396196 459655 319844 463573 112072 421581 129650 496879 261208 415197 406996 247045 352514 440693 412812 327991 345110 278899 295068 454197 322326 113765 492934 139473 162732 355581 390570 337009 192368 371887 369426 426015 295764 272413 317262 464001 403410 425829 160808 340557 203466 475925 401814 473163 103522 146771 235860 112359 445518 429057 328676 183485 481994 159523 316312 410361 124090 246159 288768 406877 368706 348585 419174 161693 266932 332211 126530 398159 163548 156117 300016 302185 433334 123043 328822 293931 160650 151729 466588 237087 170876 407535 391604 482753 259112 111221 309470 161929 141308 345927 195456 410475 152274 463583 140772 301891
2023-10-08 00:20:00 302900 393219 154068 271187 396206 459645 319854 463563 112082 421571 129660 496869 261218 415187 407006 247035 352524 440683 412822 327981 345120 278889 295078 454187 322336 113755 492944 139463 162742 355571 390580 336999 192378 371877 369436 426005 295774 272403 317272 463991 403420 425819 160818 340547 203476 475915 401824 473153 103532 146761 235870 112349 445528 429047 328686 183475 482004 159513 316322 410351 124100 246149 288778 406867 368716 348575 419184 161683 266942 332201 126540 398149 163558 156107 300026 302175 433344 123033 328832 293921 160660 151719 466598 237077 170886 407525 391614 482743 259122 111211 309480 161919 141318 345917 195466 410465 152284 463573 140782 301881
2023-10-08 00:30:00 302910 393209 154078 271177 396216 459635 319864 463553 112092 421561 129670 496859 261228 415177 407016 247025 352534 440673 412832 327971 345130 278879 295088 454177 322346 113745 492954 139453 162752 355561 390590 336989 192388 371867 369446 425995 295784 272393 317282 463981 403430 425809 160828 340537 203486 475905 401834 473143 103542 146751 235880 112339 445538 429037 328696 183465 482014 159503 316332 410341 124110 246139 288788 406857 368726 348565 419194 161673 266952 332191 126550 398139 163568 156097 300036 302165 433354 123023 328842 293911 160670 151709 466608 237067 170896 407515 391624 482733 259132 111201 309490 161909 141328 345907 195476 410455 152294 463563 140792 301871
2023-10-08 00:40:00 302920 393199 154088 271167 396226 459625 319874 463543 112102 421551 129680 496849 261238 415167 407026 247015 352544 440663 412842 327961 345140 278869 295098 454167 322356 113735 492964 139443 162762 355551 390600 336979 192398 371857 369456 425985 295794 272383 317292 463971 403440 425799 160838 340527 203496 475895 401844 473133 103552 146741 235890 112329 445548 429027 328706 183455 482024 159493 316342 410331 124120 246129 288798 406847 368736 348555 419204 161663 266962 332181 126560 398129 163578 156087 300046 302155 433364 123013 328852 293901 160680 151699 466618 237057 170906 407505 391634 482723 259142 111191 309500 161899 141338 345897 195486 410445 152304 463553 140802 301861
2023-10-08 00:50:00 302930 393189 154098 271157 396236 459615 319884 463533 112112 421541 129690 496839 261248 415157 407036 247005 352554 440653 412852 327951 345150 278859 295108 454157 322366 113725 492974 139433 162772 355541 390610 336969 192408 371847 369466 425975 295804 272373 317302 463961 403450 425789 160848 340517 203506 475885 401854 473123 103562 146731 235900 112319 445558 429017 328716 183445 482034 159483 316352 410321 124130 246119 288808 406837 368746 348545 419214 161653 266972 332171 126570 398119 163588 156077 300056 302145 433374 123003 328862 293891 160690 151689 466628 237047 170916 407495 391644 482713 259152 111181 309510 161889 141348 345887 195496 410435 152314 463543 140812 301851
2023-10-08 01:00:00 302940 393179 154108 271147 396246 459605 319894 463523 112122 421531 129700 496829 261258 415147 407046 246995 352564 440643 412862 327941 345160 278849 295118 454147 322376 113715 492984 139423 162782 355531 390620 336959 192418 371837 369476 425965 295814 272363 317312 463951 403460 425779 160858 340507 203516 475875 401864 473113 103572 146721 235910 112309 445568 429007 328726 183435 482044 159473 316362 410311 124140 246109 288818 406827 368756 348535 419224 161643 266982 332161 126580 398109 163598 156067 300066 302135 433384 122993 328872 293881 160700 151679 466638 237037 170926 407485 391654 482703 259162 111171 309520 161879 141358 345877 195506 410425 152324 463533 140822 301841
2023-10-08 01:10:00 302950 393169 154118 271137 396256 459595 319904 463513 112132 421521 129710 496819 261268 415137 407056 246985 352574 440633 412872 327931 345170 278839 295128 454137 322386 113705 492994 139413 162792 355521 390630 336949 192428 371827 369486 425955 295824 272353 317322 463941 403470 425769 160868 340497 203526 475865 401874 473103 103582 146711 235920 112299 445578 428997 328736 183425 482054 159463 316372 410301 124150 246099 288828 406817 368766 348525 419234 161633 266992 332151 126590 398099 163608 156057 300076 302125 433394 122983 328882 293871 160710 151669 466648 237027 170936 407475 391664 482693 259172 111161 309530 161869 141368 345867 195516 410415 152334 463523 140832 301831
2023-10-08 01:20:00 302960 393159 154128 271127 396266 459585 319914 463503 112142 421511 129720 496809 261278 415127 407066 246975 352584 440623 412882 327921 345180 278829 295138 454127 322396 113695 493004 139403 162802 355511 390640 336939 192438 371817 369496 425945 295834 272343 317332 463931 403480 425759 160878 340487 203536 475855 401884 473093 103592 146701 235930 112289 445588 428987 328746 183415 482064 159453 316382 410291 124160 246089 288838 406807 368776 348515 419244 161623 267002 332141 126600 398089 163618 156047 300086 302115 433404 122973 328892 293861 160720 151659 466658 237017 170946 407465 391674 482683 259182 111151 309540 161859 141378 345857 195526 410405 152344 463513 140842 301821
2023-10-08 01:30:00 302970 393149 154138 271117 396276 459575 319924 463493 112152 421501 129730 496799 261288 415117 407076 246965 352594 440613 412892 327911 345190 278819 295148 454117 322406 113685 493014 139393 162812 355501 390650 336929 192448 371807 369506 425935 295844 272333 317342 463921 403490 425749 160888 340477 203546 475845 401894 473083 103602 146691 235940 112279 445598 428977 328756 183405 482074 159443 316392 410281 124170 246079 288848 406797 368786 348505 419254 161613 267012 332131 126610 398079 163628 156037 300096 302105 433414 122963 328902 293851 160730 151649 466668 237007 170956 407455 391684 482673 259192 111141 309550 161849 141388 345847 195536 410395 152354 463503 140852 301811
