2023-01-21 00:00:00 199090 270279 166518 314577 475476 210995 117674 369683 366552 149141 167650 181959 309138 410887 480526 394495 369974 236723 230932 307661 319890 315419 380058 160737 439346 422485 365344 153353 235192 475621 258980 122969 232228 161907 154846 224695 266044 285733 299882 268241 207010 177089 115248 275297 253276 243915 476084 255643 136652 108451 297040 283049 189648 320047 492986 393145 200214 279373 464112 383641 202650 207849 365858 179257 181976 480275 380784 325883 246742 176181 498180 133889 440378 226667 385946 212855 212854 153003 175172 292251 101230 306569 363428 399677 447476 135535 207454 176943 398242 465121 318490 108209 147808 475967 171076 161025 317994 268533 156202 297161
2023-01-21 00:10:00 199100 270269 166528 314567 475486 210985 117684 369673 366562 149131 167660 181949 309148 410877 480536 394485 369984 236713 230942 307651 319900 315409 380068 160727 439356 422475 365354 153343 235202 475611 258990 122959 232238 161897 154856 224685 266054 285723 299892 268231 207020 177079 115258 275287 253286 243905 476094 255633 136662 108441 297050 283039 189658 320037 492996 393135 200224 279363 464122 383631 202660 207839 365868 179247 181986 480265 380794 325873 246752 176171 498190 133879 440388 226657 385956 212845 212864 152993 175182 292241 101240 306559 363438 399667 447486 135525 207464 176933 398252 465111 318500 108199 147818 475957 171086 161015 318004 268523 156212 297151
2023-01-21 00:20:00 199110 270259 166538 314557 475496 210975 117694 369663 366572 149121 167670 181939 309158 410867 480546 394475 369994 236703 230952 307641 319910 315399 380078 160717 439366 422465 365364 153333 235212 475601 259000 122949 232248 161887 154866 224675 266064 285713 299902 268221 207030 177069 115268 275277 253296 243895 476104 255623 136672 108431 297060 283029 189668 320027 493006 393125 200234 279353 464132 383621 202670 207829 365878 179237 181996 480255 380804 325863 246762 176161 498200 133869 440398 226647 385966 212835 212874 152983 175192 292231 101250 306549 363448 399657 447496 135515 207474 176923 398262 465101 318510 108189 147828 475947 171096 161005 318014 268513 156222 297141
2023-01-21 00:30:00 199120 270249 166548 314547 475506 210965 117704 369653 366582 149111 167680 181929 309168 410857 480556 394465 370004 236693 230962 307631 319920 315389 380088 160707 439376 422455 365374 153323 235222 475591 259010 122939 232258 161877 154876 224665 266074 285703 299912 268211 207040 177059 115278 275267 253306 243885 476114 255613 136682 108421 297070 283019 189678 320017 493016 393115 200244 279343 464142 383611 202680 207819 365888 179227 182006 480245 380814 325853 246772 176151 498210 133859 440408 226637 385976 212825 212884 152973 175202 292221 101260 306539 363458 399647 447506 135505 207484 176913 398272 465091 318520 108179 147838 475937 171106 160995 318024 268503 156232 297131
2023-01-21 00:40:00 199130 270239 166558 314537 475516 210955 117714 369643 366592 149101 167690 181919 309178 410847 480566 394455 370014 236683 230972 307621 319930 315379 380098 160697 439386 422445 365384 153313 235232 475581 259020 122929 232268 161867 154886 224655 266084 285693 299922 268201 207050 177049 115288 275257 253316 243875 476124 255603 136692 108411 297080 283009 189688 320007 493026 393105 200254 279333 464152 383601 202690 207809 365898 179217 182016 480235 380824 325843 246782 176141 498220 133849 440418 226627 385986 212815 212894 152963 175212 292211 101270 306529 363468 399637 447516 135495 207494 176903 398282 465081 318530 108169 147848 475927 171116 160985 318034 268493 156242 297121
2023-01-21 00:50:00 199140 270229 166568 314527 475526 210945 117724 369633 366602 149091 167700 181909 309188 410837 480576 394445 370024 236673 230982 307611 319940 315369 380108 160687 439396 422435 365394 153303 235242 475571 259030 122919 232278 161857 154896 224645 266094 285683 299932 268191 207060 177039 115298 275247 253326 243865 476134 255593 136702 108401 297090 282999 189698 319997 493036 393095 200264 279323 464162 383591 202700 207799 365908 179207 182026 480225 380834 325833 246792 176131 498230 133839 440428 226617 385996 212805 212904 152953 175222 292201 101280 306519 363478 399627 447526 135485 207504 176893 398292 465071 318540 108159 147858 475917 171126 160975 318044 268483 156252 297111
2023-01-21 01:00:00 199150 270219 166578 314517 475536 210935 117734 369623 366612 149081 167710 181899 309198 410827 480586 394435 370034 236663 230992 307601 319950 315359 380118 160677 439406 422425 365404 153293 235252 475561 259040 122909 232288 161847 154906 224635 266104 285673 299942 268181 207070 177029 115308 275237 253336 243855 476144 255583 136712 108391 297100 282989 189708 319987 493046 393085 200274 279313 464172 383581 202710 207789 365918 179197 182036 480215 380844 325823 246802 176121 498240 133829 440438 226607 386006 212795 212914 152943 175232 292191 101290 306509 363488 399617 447536 135475 207514 176883 398302 465061 318550 108149 147868 475907 171136 160965 318054 268473 156262 297101
2023-01-21 01:10:00 199160 270209 166588 314507 475546 210925 117744 369613 366622 149071 167720 181889 309208 410817 480596 394425 370044 236653 231002 307591 319960 315349 380128 160667 439416 422415 365414 153283 235262 475551 259050 122899 232298 161837 154916 224625 266114 285663 299952 268171 207080 177019 115318 275227 253346 243845 476154 255573 136722 108381 297110 282979 189718 319977 493056 393075 200284 279303 464182 383571 202720 207779 365928 179187 182046 480205 380854 325813 246812 176111 498250 133819 440448 226597 386016 212785 212924 152933 175242 292181 101300 306499 363498 399607 447546 135465 207524 176873 398312 465051 318560 108139 147878 475897 171146 160955 318064 268463 156272 297091
2023-01-21 01:20:00 199170 270199 166598 314497 475556 210915 117754 369603 366632 149061 167730 181879 309218 410807 480606 394415 370054 236643 231012 307581 319970 315339 380138 160657 439426 422405 365424 153273 235272 475541 259060 122889 232308 161827 154926 224615 266124 285653 299962 268161 207090 177009 115328 275217 253356 243835 476164 255563 136732 108371 297120 282969 189728 319967 493066 393065 200294 279293 464192 383561 202730 207769 365938 179177 182056 480195 380864 325803 246822 176101 498260 133809 440458 226587 386026 212775 212934 152923 175252 292171 101310 306489 363508 399597 447556 135455 207534 176863 398322 465041 318570 108129 147888 475887 171156 160945 318074 268453 156282 297081
2023-01-21 01:30:00 199180 270189 166608 314487 475566 210905 117764 369593 366642 149051 167740 181869 309228 410797 480616 394405 370064 236633 231022 307571 319980 315329 380148 160647 439436 422395 365434 153263 235282 475531 259070 122879 232318 161817 154936 224605 266134 285643 299972 268151 207100 176999 115338 275207 253366 243825 476174 255553 136742 108361 297130 282959 189738 319957 493076 393055 200304 279283 464202 383551 202740 207759 365948 179167 182066 480185 380874 325793 246832 176091 498270 133799 440468 226577 386036 212765 212944 152913 175262 292161 101320 306479 363518 399587 447566 135445 207544 176853 398332 465031 318580 108119 147898 475877 171166 160935 318084 268443 156292 297071
